user_id,persona_type,assigned_group,manual_perk,total_spend_manual,num_trips_manual,conversion_rate_manual,RFM_score_manual,browsing_rate_manual,business_rate_manual,cluster,segment_name,ml_perk,total_spend_ml,num_trips_ml,conversion_rate_ml,RFM_score_ml,browsing_rate_ml,business_rate_ml
584012,Family,Hotel & Business Focused Travelers,free hotel meal,1705.6,2.0,0.25,2.0,0.75,0.5,3,High-Intent Browsers & Spenders,no cancellation fees,1705.6,2.0,0.25,2.0,0.75,0.5
584030,Family,Baseline Travelers,exclusive discounts,3477.25,4.0,0.5,6.0,0.5,0.0,4,Baseline Travelers,exclusive discounts,3477.25,4.0,0.5,6.0,0.5,0.0
584034,Solo,Hotel & Business Focused Travelers,free hotel meal,3428.14,3.0,0.375,5.0,0.625,1.0,3,High-Intent Browsers & Spenders,no cancellation fees,3428.14,3.0,0.375,5.0,0.625,1.0
584115,Family,Baseline Travelers,exclusive discounts,1166.0,2.0,0.5,2.0,0.5,0.0,4,Baseline Travelers,exclusive discounts,1166.0,2.0,0.5,2.0,0.5,0.0
584134,Family,Baseline Travelers,exclusive discounts,3172.5,2.0,0.25,3.0,0.75,0.0,4,Baseline Travelers,exclusive discounts,3172.5,2.0,0.25,3.0,0.75,0.0
584185,Family,Group & Family Travelers / Heavy Baggage,free checked bags,254.18,1.0,0.125,1.0,0.875,0.0,4,Baseline Travelers,exclusive discounts,254.18,1.0,0.125,1.0,0.875,0.0
584217,Solo,Group & Family Travelers / Heavy Baggage,free checked bags,0.0,0.0,,,1.0,0.0,1,Hotel & Business Focused Travelers,free hotel meal,0.0,0.0,,,1.0,
584241,Family,Baseline Travelers,exclusive discounts,1960.0,2.0,0.25,3.0,0.75,0.0,4,Baseline Travelers,exclusive discounts,1960.0,2.0,0.25,3.0,0.75,0.0
584247,Solo,Baseline Travelers,exclusive discounts,4481.34,3.0,0.375,5.0,0.625,0.0,1,Hotel & Business Focused Travelers,free hotel meal,4481.34,3.0,0.375,5.0,0.625,0.0
584288,Business,High-Intent Browsers & Spenders,no cancellation fees,5083.5772,5.0,0.5555555555555556,8.0,0.4444444444444444,0.4,0,VIP High-Frequency Spenders,1 night free hotel plus flight,5083.5772,5.0,0.5555555555555556,8.0,0.4444444444444444,0.4
584423,Solo,High-Intent Browsers & Spenders,no cancellation fees,1551.11,2.0,0.25,1.0,0.75,0.5,3,High-Intent Browsers & Spenders,no cancellation fees,1551.11,2.0,0.25,1.0,0.75,0.5
584459,Family,Hotel & Business Focused Travelers,free hotel meal,4548.26,2.0,0.25,4.0,0.75,0.0,2,Group & Family Travelers / Heavy Baggage,free checked bags,4548.26,2.0,0.25,4.0,0.75,0.0
584525,Business,VIP High-Frequency Spenders,1 night free hotel plus flight,8847.498,7.0,0.875,9.0,0.125,0.0,0,VIP High-Frequency Spenders,1 night free hotel plus flight,8847.498,7.0,0.875,9.0,0.125,0.0
584530,Family,VIP High-Frequency Spenders,1 night free hotel plus flight,11721.953,4.0,0.5,8.0,0.5,0.0,0,VIP High-Frequency Spenders,1 night free hotel plus flight,11721.953,4.0,0.5,8.0,0.5,0.0
584531,Family,Baseline Travelers,exclusive discounts,3252.792,2.0,0.25,3.0,0.75,0.0,4,Baseline Travelers,exclusive discounts,3252.792,2.0,0.25,3.0,0.75,0.0
584537,Business,Baseline Travelers,exclusive discounts,2616.72,5.0,0.625,6.0,0.375,0.2,4,Baseline Travelers,exclusive discounts,2616.72,5.0,0.625,6.0,0.375,0.2
584549,Solo,High-Intent Browsers & Spenders,no cancellation fees,1701.8715,3.0,0.4545454545454545,4.0,0.5454545454545454,0.3333333333333333,4,Baseline Travelers,exclusive discounts,1701.8715,3.0,0.4545454545454545,4.0,0.5454545454545454,0.3333333333333333
584591,Solo,Baseline Travelers,exclusive discounts,729.7333333333333,3.0,0.375,3.0,0.625,0.0,4,Baseline Travelers,exclusive discounts,729.7333333333333,3.0,0.375,3.0,0.625,0.0
584666,Group,Hotel & Business Focused Travelers,free hotel meal,3778.96,4.0,0.4444444444444444,7.0,0.5555555555555556,0.0,2,Group & Family Travelers / Heavy Baggage,free checked bags,3778.96,4.0,0.4444444444444444,7.0,0.5555555555555556,0.0
584787,Solo,High-Intent Browsers & Spenders,no cancellation fees,3876.0,2.0,0.4444444444444444,8.0,0.5555555555555556,0.0,3,High-Intent Browsers & Spenders,no cancellation fees,3876.0,2.0,0.4444444444444444,8.0,0.5555555555555556,0.0
584843,Family,Baseline Travelers,exclusive discounts,1423.2,1.0,0.3333333333333333,1.0,0.6666666666666666,0.0,4,Baseline Travelers,exclusive discounts,1423.2,1.0,0.3333333333333333,1.0,0.6666666666666666,0.0
584844,Solo,Hotel & Business Focused Travelers,free hotel meal,4021.334,3.0,0.375,5.0,0.625,0.3333333333333333,3,High-Intent Browsers & Spenders,no cancellation fees,4021.334,3.0,0.375,5.0,0.625,0.3333333333333333
584875,Solo,High-Intent Browsers & Spenders,no cancellation fees,8700.279999999999,3.0,0.375,7.0,0.625,0.6666666666666666,3,High-Intent Browsers & Spenders,no cancellation fees,8700.279999999999,3.0,0.375,7.0,0.625,0.6666666666666666
584912,Solo,Baseline Travelers,exclusive discounts,4989.1,4.0,0.5,7.0,0.5,0.0,1,Hotel & Business Focused Travelers,free hotel meal,4989.1,4.0,0.5,7.0,0.5,0.0
584977,Solo,High-Intent Browsers & Spenders,no cancellation fees,6750.007,3.0,0.375,7.0,0.625,0.3333333333333333,1,Hotel & Business Focused Travelers,free hotel meal,6750.007,3.0,0.375,7.0,0.625,0.3333333333333333
584998,Solo,Hotel & Business Focused Travelers,free hotel meal,4057.18,4.0,0.5,7.0,0.5,0.25,2,Group & Family Travelers / Heavy Baggage,free checked bags,4057.18,4.0,0.5,7.0,0.5,0.25
585138,Solo,Group & Family Travelers / Heavy Baggage,free checked bags,0.0,0.0,,,1.0,0.0,1,Hotel & Business Focused Travelers,free hotel meal,0.0,0.0,,,1.0,
585169,Family,Group & Family Travelers / Heavy Baggage,free checked bags,0.0,0.0,,,1.0,0.0,1,Hotel & Business Focused Travelers,free hotel meal,0.0,0.0,,,1.0,
585187,Solo,Hotel & Business Focused Travelers,free hotel meal,2180.8659999999995,3.0,0.375,4.0,0.625,0.3333333333333333,2,Group & Family Travelers / Heavy Baggage,free checked bags,2180.8659999999995,3.0,0.375,4.0,0.625,0.3333333333333333
585231,Solo,Group & Family Travelers / Heavy Baggage,free checked bags,0.0,0.0,,,1.0,0.0,1,Hotel & Business Focused Travelers,free hotel meal,0.0,0.0,,,1.0,
585248,Family,Group & Family Travelers / Heavy Baggage,free checked bags,910.1,1.0,0.125,1.0,0.875,0.0,1,Hotel & Business Focused Travelers,free hotel meal,910.1,1.0,0.125,1.0,0.875,0.0
585250,Solo,Group & Family Travelers / Heavy Baggage,free checked bags,0.0,0.0,,,1.0,0.0,1,Hotel & Business Focused Travelers,free hotel meal,0.0,0.0,,,1.0,
585310,Weekender,High-Intent Browsers & Spenders,no cancellation fees,4229.02,3.0,0.375,6.0,0.625,0.6666666666666666,3,High-Intent Browsers & Spenders,no cancellation fees,4229.02,3.0,0.375,6.0,0.625,0.6666666666666666
585361,Family,Group & Family Travelers / Heavy Baggage,free checked bags,0.0,0.0,,,1.0,0.0,4,Baseline Travelers,exclusive discounts,0.0,0.0,,,1.0,
585492,Solo,Group & Family Travelers / Heavy Baggage,free checked bags,1347.978,1.0,0.125,1.0,0.875,1.0,3,High-Intent Browsers & Spenders,no cancellation fees,1347.978,1.0,0.125,1.0,0.875,1.0
585522,Solo,Group & Family Travelers / Heavy Baggage,free checked bags,0.0,0.0,,,1.0,0.0,1,Hotel & Business Focused Travelers,free hotel meal,0.0,0.0,,,1.0,
585583,Family,Baseline Travelers,exclusive discounts,1281.04,2.0,0.2222222222222222,1.0,0.7777777777777778,0.0,4,Baseline Travelers,exclusive discounts,1281.04,2.0,0.2222222222222222,1.0,0.7777777777777778,0.0
585585,Business,VIP High-Frequency Spenders,1 night free hotel plus flight,20044.917142857143,7.0,0.875,9.0,0.125,0.4285714285714285,0,VIP High-Frequency Spenders,1 night free hotel plus flight,20044.917142857143,7.0,0.875,9.0,0.125,0.4285714285714285
585595,Solo,High-Intent Browsers & Spenders,no cancellation fees,6350.1,2.0,0.25,4.0,0.75,0.5,2,Group & Family Travelers / Heavy Baggage,free checked bags,6350.1,2.0,0.25,4.0,0.75,0.5
585650,Solo,High-Intent Browsers & Spenders,no cancellation fees,3593.18,2.0,0.5,4.0,0.5,0.0,3,High-Intent Browsers & Spenders,no cancellation fees,3593.18,2.0,0.5,4.0,0.5,0.0
585717,Solo,Baseline Travelers,exclusive discounts,1879.38,2.0,0.25,1.0,0.75,0.0,4,Baseline Travelers,exclusive discounts,1879.38,2.0,0.25,1.0,0.75,0.0
585722,Solo,Baseline Travelers,exclusive discounts,2793.216,3.0,0.375,4.0,0.625,0.0,4,Baseline Travelers,exclusive discounts,2793.216,3.0,0.375,4.0,0.625,0.0
585745,Solo,Baseline Travelers,exclusive discounts,3937.54,4.0,0.5,6.0,0.5,0.25,1,Hotel & Business Focused Travelers,free hotel meal,3937.54,4.0,0.5,6.0,0.5,0.25
585768,Family,Group & Family Travelers / Heavy Baggage,free checked bags,2029.42,1.0,0.125,2.0,0.875,0.0,2,Group & Family Travelers / Heavy Baggage,free checked bags,2029.42,1.0,0.125,2.0,0.875,0.0
585832,Solo,Hotel & Business Focused Travelers,free hotel meal,1590.64,2.0,0.25,1.0,0.75,0.5,3,High-Intent Browsers & Spenders,no cancellation fees,1590.64,2.0,0.25,1.0,0.75,0.5
585882,Solo,Hotel & Business Focused Travelers,free hotel meal,4983.6,3.0,0.375,6.0,0.625,0.0,1,Hotel & Business Focused Travelers,free hotel meal,4983.6,3.0,0.375,6.0,0.625,0.0
585915,Solo,Hotel & Business Focused Travelers,free hotel meal,3236.28,3.0,0.375,5.0,0.625,0.0,2,Group & Family Travelers / Heavy Baggage,free checked bags,3236.28,3.0,0.375,5.0,0.625,0.0
585946,Solo,Baseline Travelers,exclusive discounts,1948.986,2.0,0.25,2.0,0.75,0.0,4,Baseline Travelers,exclusive discounts,1948.986,2.0,0.25,2.0,0.75,0.0
585965,Solo,High-Intent Browsers & Spenders,no cancellation fees,2784.18,3.0,0.375,5.0,0.625,0.6666666666666666,3,High-Intent Browsers & Spenders,no cancellation fees,2784.18,3.0,0.375,5.0,0.625,0.6666666666666666
585986,Family,Group & Family Travelers / Heavy Baggage,free checked bags,720.76,1.0,0.125,1.0,0.875,0.0,4,Baseline Travelers,exclusive discounts,720.76,1.0,0.125,1.0,0.875,0.0
586006,Family,Hotel & Business Focused Travelers,free hotel meal,3966.34,3.0,0.375,5.0,0.625,0.0,1,Hotel & Business Focused Travelers,free hotel meal,3966.34,3.0,0.375,5.0,0.625,0.0
586038,Solo,Baseline Travelers,exclusive discounts,4685.32,4.0,0.5,7.0,0.5,0.25,1,Hotel & Business Focused Travelers,free hotel meal,4685.32,4.0,0.5,7.0,0.5,0.25
586063,Solo,Baseline Travelers,exclusive discounts,2737.98,1.0,0.375,3.0,0.625,0.0,4,Baseline Travelers,exclusive discounts,2737.98,1.0,0.375,3.0,0.625,0.0
586077,Solo,High-Intent Browsers & Spenders,no cancellation fees,4094.26,3.0,0.375,6.0,0.625,0.6666666666666666,3,High-Intent Browsers & Spenders,no cancellation fees,4094.26,3.0,0.375,6.0,0.625,0.6666666666666666
586096,Solo,High-Intent Browsers & Spenders,no cancellation fees,2894.6600000000003,4.0,0.5,5.0,0.5,0.5,3,High-Intent Browsers & Spenders,no cancellation fees,2894.6600000000003,4.0,0.5,5.0,0.5,0.5
586122,Weekender,Baseline Travelers,exclusive discounts,1374.0,2.0,0.25,1.0,0.75,0.0,4,Baseline Travelers,exclusive discounts,1374.0,2.0,0.25,1.0,0.75,0.0
586124,Solo,Hotel & Business Focused Travelers,free hotel meal,1907.68,2.0,0.25,2.0,0.75,0.0,2,Group & Family Travelers / Heavy Baggage,free checked bags,1907.68,2.0,0.25,2.0,0.75,0.0
586192,Solo,Hotel & Business Focused Travelers,free hotel meal,818.0,1.0,0.375,1.0,0.625,0.0,2,Group & Family Travelers / Heavy Baggage,free checked bags,818.0,1.0,0.375,1.0,0.625,0.0
586251,Family,Hotel & Business Focused Travelers,free hotel meal,2313.88,2.0,0.5,2.0,0.5,0.5,2,Group & Family Travelers / Heavy Baggage,free checked bags,2313.88,2.0,0.5,2.0,0.5,0.5
586257,Solo,Group & Family Travelers / Heavy Baggage,free checked bags,0.0,0.0,,,1.0,0.0,1,Hotel & Business Focused Travelers,free hotel meal,0.0,0.0,,,1.0,
586270,Family,Baseline Travelers,exclusive discounts,1136.08,2.0,0.2222222222222222,1.0,0.7777777777777778,0.0,4,Baseline Travelers,exclusive discounts,1136.08,2.0,0.2222222222222222,1.0,0.7777777777777778,0.0
586272,Solo,Baseline Travelers,exclusive discounts,1006.9,1.0,0.375,1.0,0.625,0.0,4,Baseline Travelers,exclusive discounts,1006.9,1.0,0.375,1.0,0.625,0.0
586312,Solo,Baseline Travelers,exclusive discounts,3630.466666666667,3.0,0.375,5.0,0.625,0.0,4,Baseline Travelers,exclusive discounts,3630.466666666667,3.0,0.375,5.0,0.625,0.0
586344,Solo,Group & Family Travelers / Heavy Baggage,free checked bags,736.0,1.0,0.125,1.0,0.875,0.0,1,Hotel & Business Focused Travelers,free hotel meal,736.0,1.0,0.125,1.0,0.875,0.0
586357,Solo,Group & Family Travelers / Heavy Baggage,free checked bags,0.0,0.0,,,1.0,0.0,1,Hotel & Business Focused Travelers,free hotel meal,0.0,0.0,,,1.0,
586384,Business,VIP High-Frequency Spenders,1 night free hotel plus flight,6042.962,6.0,0.75,9.0,0.25,0.0,0,VIP High-Frequency Spenders,1 night free hotel plus flight,6042.962,6.0,0.75,9.0,0.25,0.0
586458,Solo,Group & Family Travelers / Heavy Baggage,free checked bags,0.0,0.0,,,1.0,0.0,1,Hotel & Business Focused Travelers,free hotel meal,0.0,0.0,,,1.0,
586471,Solo,Group & Family Travelers / Heavy Baggage,free checked bags,46.5,1.0,0.125,1.0,0.875,0.0,2,Group & Family Travelers / Heavy Baggage,free checked bags,46.5,1.0,0.125,1.0,0.875,0.0
586631,Family,Hotel & Business Focused Travelers,free hotel meal,740.52,2.0,0.25,1.0,0.75,0.5,2,Group & Family Travelers / Heavy Baggage,free checked bags,740.52,2.0,0.25,1.0,0.75,0.5
586637,Group,VIP High-Frequency Spenders,1 night free hotel plus flight,7345.52,4.0,0.5,8.0,0.5,0.0,0,VIP High-Frequency Spenders,1 night free hotel plus flight,7345.52,4.0,0.5,8.0,0.5,0.0
586644,Solo,High-Intent Browsers & Spenders,no cancellation fees,2536.8199999999997,3.0,0.375,4.0,0.625,0.6666666666666666,3,High-Intent Browsers & Spenders,no cancellation fees,2536.8199999999997,3.0,0.375,4.0,0.625,0.6666666666666666
586656,Solo,Group & Family Travelers / Heavy Baggage,free checked bags,1148.9,1.0,0.1111111111111111,1.0,0.8888888888888888,0.0,2,Group & Family Travelers / Heavy Baggage,free checked bags,1148.9,1.0,0.1111111111111111,1.0,0.8888888888888888,0.0
586672,Solo,Baseline Travelers,exclusive discounts,3881.525,4.0,0.5,6.0,0.5,0.0,4,Baseline Travelers,exclusive discounts,3881.525,4.0,0.5,6.0,0.5,0.0
586701,Solo,Baseline Travelers,exclusive discounts,3297.798333333333,4.0,0.5,7.0,0.5,0.0,4,Baseline Travelers,exclusive discounts,3297.798333333333,4.0,0.5,7.0,0.5,0.0
586721,Solo,Baseline Travelers,exclusive discounts,0.0,0.0,0.25,,0.75,0.0,4,Baseline Travelers,exclusive discounts,0.0,0.0,0.25,,0.75,
586732,Solo,Hotel & Business Focused Travelers,free hotel meal,3469.9825,4.0,0.5,6.0,0.5,0.5,2,Group & Family Travelers / Heavy Baggage,free checked bags,3469.9825,4.0,0.5,6.0,0.5,0.5
586762,Solo,High-Intent Browsers & Spenders,no cancellation fees,9324.02,3.0,0.375,7.0,0.625,0.6666666666666666,3,High-Intent Browsers & Spenders,no cancellation fees,9324.02,3.0,0.375,7.0,0.625,0.6666666666666666
586774,Family,Baseline Travelers,exclusive discounts,2409.0879999999997,3.0,0.375,4.0,0.625,0.0,4,Baseline Travelers,exclusive discounts,2409.0879999999997,3.0,0.375,4.0,0.625,0.0
586803,Family,Group & Family Travelers / Heavy Baggage,free checked bags,1080.0,1.0,0.125,1.0,0.875,0.0,4,Baseline Travelers,exclusive discounts,1080.0,1.0,0.125,1.0,0.875,0.0
586811,Family,Baseline Travelers,exclusive discounts,1956.36,4.0,0.4444444444444444,5.0,0.5555555555555556,0.25,4,Baseline Travelers,exclusive discounts,1956.36,4.0,0.4444444444444444,5.0,0.5555555555555556,0.25
586820,Group,VIP High-Frequency Spenders,1 night free hotel plus flight,10592.852,4.0,0.5,8.0,0.5,0.25,0,VIP High-Frequency Spenders,1 night free hotel plus flight,10592.852,4.0,0.5,8.0,0.5,0.25
586829,Solo,Group & Family Travelers / Heavy Baggage,free checked bags,0.0,0.0,,,1.0,0.0,1,Hotel & Business Focused Travelers,free hotel meal,0.0,0.0,,,1.0,
586850,Weekender,Baseline Travelers,exclusive discounts,3450.4,4.0,0.5,6.0,0.5,0.25,4,Baseline Travelers,exclusive discounts,3450.4,4.0,0.5,6.0,0.5,0.25
586876,Family,High-Intent Browsers & Spenders,no cancellation fees,5453.008,4.0,0.5,8.0,0.5,0.25,1,Hotel & Business Focused Travelers,free hotel meal,5453.008,4.0,0.5,8.0,0.5,0.25
586887,Business,VIP High-Frequency Spenders,1 night free hotel plus flight,8268.58,5.0,0.625,9.0,0.375,0.2,0,VIP High-Frequency Spenders,1 night free hotel plus flight,8268.58,5.0,0.625,9.0,0.375,0.2
586936,Group,Hotel & Business Focused Travelers,free hotel meal,5099.56,2.0,0.25,7.0,0.75,0.0,1,Hotel & Business Focused Travelers,free hotel meal,5099.56,2.0,0.25,7.0,0.75,0.0
586953,Family,Baseline Travelers,exclusive discounts,3215.36,4.0,0.5,6.0,0.5,0.25,4,Baseline Travelers,exclusive discounts,3215.36,4.0,0.5,6.0,0.5,0.25
587134,Solo,Group & Family Travelers / Heavy Baggage,free checked bags,1146.837,1.0,0.125,1.0,0.875,0.0,2,Group & Family Travelers / Heavy Baggage,free checked bags,1146.837,1.0,0.125,1.0,0.875,0.0
587195,Family,Group & Family Travelers / Heavy Baggage,free checked bags,1099.8269999999998,1.0,0.125,1.0,0.875,0.0,2,Group & Family Travelers / Heavy Baggage,free checked bags,1099.8269999999998,1.0,0.125,1.0,0.875,0.0
587233,Family,Group & Family Travelers / Heavy Baggage,free checked bags,0.0,0.0,,,1.0,0.0,1,Hotel & Business Focused Travelers,free hotel meal,0.0,0.0,,,1.0,
587234,Family,High-Intent Browsers & Spenders,no cancellation fees,1645.47,2.0,0.4444444444444444,2.0,0.5555555555555556,0.5,3,High-Intent Browsers & Spenders,no cancellation fees,1645.47,2.0,0.4444444444444444,2.0,0.5555555555555556,0.5
587304,Solo,Hotel & Business Focused Travelers,free hotel meal,1646.706,3.0,0.375,4.0,0.625,0.0,2,Group & Family Travelers / Heavy Baggage,free checked bags,1646.706,3.0,0.375,4.0,0.625,0.0
587313,Solo,High-Intent Browsers & Spenders,no cancellation fees,6184.822,3.0,0.375,7.0,0.625,0.3333333333333333,1,Hotel & Business Focused Travelers,free hotel meal,6184.822,3.0,0.375,7.0,0.625,0.3333333333333333
587373,Group,VIP High-Frequency Spenders,1 night free hotel plus flight,7182.58,5.0,0.625,9.0,0.375,0.2,0,VIP High-Frequency Spenders,1 night free hotel plus flight,7182.58,5.0,0.625,9.0,0.375,0.2
587459,Solo,Baseline Travelers,exclusive discounts,3133.16,4.0,0.5,5.0,0.5,0.25,4,Baseline Travelers,exclusive discounts,3133.16,4.0,0.5,5.0,0.5,0.25
587470,Family,Group & Family Travelers / Heavy Baggage,free checked bags,995.94,1.0,0.125,1.0,0.875,0.0,2,Group & Family Travelers / Heavy Baggage,free checked bags,995.94,1.0,0.125,1.0,0.875,0.0
587483,Solo,Baseline Travelers,exclusive discounts,4342.799999999999,4.0,0.5,7.0,0.5,0.0,1,Hotel & Business Focused Travelers,free hotel meal,4342.799999999999,4.0,0.5,7.0,0.5,0.0
587538,Family,High-Intent Browsers & Spenders,no cancellation fees,4527.284,3.0,0.3333333333333333,6.0,0.6666666666666666,0.0,1,Hotel & Business Focused Travelers,free hotel meal,4527.284,3.0,0.3333333333333333,6.0,0.6666666666666666,0.0
587577,Solo,Baseline Travelers,exclusive discounts,2856.2,2.0,0.25,3.0,0.75,0.0,4,Baseline Travelers,exclusive discounts,2856.2,2.0,0.25,3.0,0.75,0.0
587601,Solo,Group & Family Travelers / Heavy Baggage,free checked bags,0.0,0.0,,,1.0,0.0,1,Hotel & Business Focused Travelers,free hotel meal,0.0,0.0,,,1.0,
587642,Solo,Group & Family Travelers / Heavy Baggage,free checked bags,0.0,0.0,,,1.0,0.0,1,Hotel & Business Focused Travelers,free hotel meal,0.0,0.0,,,1.0,
587675,Solo,Hotel & Business Focused Travelers,free hotel meal,2143.68,1.0,0.375,3.0,0.625,0.0,2,Group & Family Travelers / Heavy Baggage,free checked bags,2143.68,1.0,0.375,3.0,0.625,0.0
587698,Solo,Group & Family Travelers / Heavy Baggage,free checked bags,1191.4,1.0,0.1111111111111111,1.0,0.8888888888888888,0.0,1,Hotel & Business Focused Travelers,free hotel meal,1191.4,1.0,0.1111111111111111,1.0,0.8888888888888888,0.0
587753,Solo,Group & Family Travelers / Heavy Baggage,free checked bags,314.0,1.0,0.125,1.0,0.875,0.0,1,Hotel & Business Focused Travelers,free hotel meal,314.0,1.0,0.125,1.0,0.875,0.0
587754,Family,High-Intent Browsers & Spenders,no cancellation fees,1061.08,1.0,0.3333333333333333,1.0,0.6666666666666666,1.0,3,High-Intent Browsers & Spenders,no cancellation fees,1061.08,1.0,0.3333333333333333,1.0,0.6666666666666666,1.0
587802,Solo,Baseline Travelers,exclusive discounts,4677.16,2.0,0.2222222222222222,4.0,0.7777777777777778,0.0,2,Group & Family Travelers / Heavy Baggage,free checked bags,4677.16,2.0,0.2222222222222222,4.0,0.7777777777777778,0.0
587810,Family,Baseline Travelers,exclusive discounts,4037.693,3.0,0.375,6.0,0.625,0.0,1,Hotel & Business Focused Travelers,free hotel meal,4037.693,3.0,0.375,6.0,0.625,0.0
587899,Solo,Baseline Travelers,exclusive discounts,2146.02,2.0,0.25,2.0,0.75,0.0,4,Baseline Travelers,exclusive discounts,2146.02,2.0,0.25,2.0,0.75,0.0
588013,Solo,Group & Family Travelers / Heavy Baggage,free checked bags,3887.52,1.0,0.125,4.0,0.875,0.0,2,Group & Family Travelers / Heavy Baggage,free checked bags,3887.52,1.0,0.125,4.0,0.875,0.0
